

 Movement
 Movement
0;6.41;0.06;10.63;2.48;-0.84;0.45
1;6.88;-0.53;8.40;2.82;-0.74;0.52
2;7.42;-0.81;5.90;3.08;-0.57;0.57
3;8.11;-0.85;2.97;3.19;-0.55;0.58
4;9.04;-0.74;-0.18;3.16;-0.71;0.53
5;10.35;-0.36;-3.45;2.94;-0.99;0.41
6;11.43;-0.04;-6.97;2.55;-1.17;0.24
7;12.31;0.66;-10.07;1.99;-1.27;0.04
8;12.87;1.36;-12.65;1.30;-1.03;-0.13
9;12.89;1.72;-13.91;0.49;-0.61;-0.26
10;12.28;1.54;-13.37;-0.30;0.04;-0.35
11;11.41;0.85;-11.57;-1.00;0.55;-0.40
12;10.30;0.22;-9.51;-1.60;0.46;-0.45
13;9.91;-0.11;-6.98;-2.10;0.20;-0.50
14;9.53;-0.48;-4.29;-2.45;0.37;-0.54
15;8.49;-0.69;-1.72;-2.67;0.61;-0.55
16;7.58;-0.73;0.96;-2.78;0.72;-0.52
17;6.75;-0.53;3.61;-2.79;0.76;-0.48
18;6.06;-0.13;6.25;-2.71;0.71;-0.42
19;5.46;0.15;8.95;-2.50;0.75;-0.30
20;4.40;0.71;10.94;-2.18;0.86;-0.15
21;4.26;0.81;13.41;-1.81;0.41;0.02
22;4.53;0.96;14.97;-1.32;-0.07;0.20
23;5.17;1.09;15.72;-0.78;-0.41;0.37
24;6.02;1.29;15.72;-0.28;-0.66;0.48
25;6.64;1.15;15.43;0.28;-0.76;0.56
26;7.31;0.91;14.75;0.81;-0.78;0.63
27;8.14;0.56;14.06;1.33;-0.47;0.67
28;8.26;0.07;12.91;1.80;-0.27;0.70
29;8.71;-0.46;11.31;2.24;-0.35;0.69
30;9.67;-1.02;9.13;2.63;-0.42;0.65
31;10.57;-1.37;6.31;2.91;-0.49;0.55
32;11.30;-1.48;2.90;3.04;-0.68;0.39
33;11.68;-1.17;-1.00;2.95;-1.16;0.16
34;12.28;-0.82;-4.88;2.64;-1.82;-0.11
35;12.62;-0.14;-8.63;2.15;-2.13;-0.38
36;12.91;0.63;-11.45;1.50;-1.89;-0.58
37;12.05;1.11;-13.27;0.76;-1.14;-0.68
38;10.60;0.99;-13.70;0.01;-0.40;-0.69
39;9.11;0.76;-12.97;-0.74;-0.13;-0.64
40;8.29;0.66;-11.15;-1.42;-0.10;-0.54
41;8.10;0.38;-8.52;-1.98;0.10;-0.42
42;7.69;0.04;-5.59;-2.38;0.38;-0.33
43;7.03;-0.16;-2.57;-2.65;0.51;-0.26
44;6.61;-0.27;0.66;-2.77;0.49;-0.19
45;6.37;-0.14;3.87;-2.74;0.58;-0.11
46;6.03;0.05;6.77;-2.57;0.72;-0.01
47;5.38;0.38;9.00;-2.32;0.62;0.09
48;5.44;0.65;11.49;-1.99;0.34;0.23
49;6.09;0.79;13.62;-1.54;0.22;0.38
50;7.02;0.88;15.11;-1.01;0.24;0.51
51;7.85;0.93;16.17;-0.43;0.30;0.57
52;8.62;0.75;16.59;0.18;0.30;0.60
53;12.14;0.49;17.26;0.85;0.10;0.36
54;9.52;0.21;15.30;1.47;0.15;0.33
55;9.22;-0.06;13.21;1.98;-0.08;0.28
56;9.47;-0.40;10.91;2.39;-0.30;0.23
57;9.76;-0.78;8.08;2.72;-0.38;0.18
58;9.96;-1.08;4.78;2.91;-0.57;0.09
59;10.27;-1.10;1.00;2.95;-0.87;-0.03
60;10.79;-0.69;-2.83;2.78;-1.24;-0.18
61;11.20;-0.02;-6.46;2.43;-1.34;-0.36
62;11.04;0.68;-9.95;1.90;-1.39;-0.51
63;11.03;1.42;-12.22;1.22;-1.30;-0.61
64;10.69;1.97;-13.40;0.47;-0.74;-0.62
65;10.13;1.93;-13.01;-0.27;-0.01;-0.57
66;9.34;1.47;-11.36;-0.97;0.29;-0.53
67;8.84;0.89;-8.87;-1.54;0.32;-0.50
68;8.59;0.59;-6.11;-1.97;0.32;-0.47
69;8.36;0.38;-3.14;-2.26;0.51;-0.44
70;7.83;0.31;-0.20;-2.40;0.83;-0.40
71;6.93;0.41;2.56;-2.43;0.94;-0.37
72;6.35;0.62;5.32;-2.35;0.79;-0.33
73;5.68;0.80;7.73;-2.17;0.55;-0.25
74;5.24;1.07;9.85;-1.90;0.33;-0.11
75;5.09;1.30;11.83;-1.54;0.18;0.05
76;5.41;1.44;13.46;-1.09;0.03;0.22
77;5.81;1.44;14.30;-0.60;-0.11;0.38
78;6.69;1.47;14.88;-0.05;-0.08;0.51
79;7.47;1.36;14.82;0.46;-0.09;0.59
80;8.30;1.13;14.30;0.99;-0.14;0.62
81;8.77;0.81;13.07;1.49;-0.22;0.61
82;9.20;0.46;11.38;1.92;-0.35;0.57
83;9.74;0.08;9.41;2.28;-0.45;0.52
84;10.32;-0.31;7.08;2.55;-0.46;0.43
85;11.07;-0.59;4.51;2.74;-0.42;0.32
86;11.56;-0.82;1.28;2.81;-0.44;0.17
87;12.13;-0.53;-2.48;2.71;-0.66;-0.03
88;12.10;-0.10;-6.97;2.36;-1.31;-0.28
