0;-5.22;-8.35;14.44;5.42;-0.98;1.79
1;-3.54;-6.96;11.92;5.59;-1.13;1.70
2;-2.46;-6.32;9.44;5.61;-1.22;1.52
3;-1.87;-4.96;8.32;5.51;-1.27;1.30
4;-2.20;-5.10;7.62;5.39;-1.27;1.11
5;-2.48;-4.15;6.96;5.31;-1.15;0.99
6;-2.77;-3.51;5.41;5.21;-1.01;0.94
7;-2.48;-2.45;3.23;5.03;-1.13;0.92
8;-1.87;-1.06;0.60;4.74;-1.12;0.89
9;-1.30;0.32;-1.87;4.31;-1.05;0.84
10;-0.72;1.57;-3.78;3.78;-0.72;0.78
11;-0.45;2.67;-5.20;3.20;-0.46;0.72
12;-0.10;3.42;-5.74;2.58;-0.36;0.66
13;0.38;3.71;-6.13;1.97;-0.28;0.59
14;0.98;4.16;-6.32;1.39;-0.20;0.50
15;1.41;4.37;-6.55;0.82;-0.09;0.37
16;1.69;4.33;-6.81;0.25;0.02;0.22
17;1.83;4.20;-6.70;-0.32;0.16;0.07
18;1.98;3.85;-5.67;-0.87;0.28;-0.09
19;1.79;3.33;-4.21;-1.35;0.32;-0.25
20;1.42;2.87;-2.71;-1.74;0.30;-0.39
21;0.97;2.50;-1.86;-2.06;0.30;-0.51
22;0.66;2.44;-1.60;-2.38;0.28;-0.60
23;0.65;2.50;-1.58;-2.76;0.27;-0.71
24;0.58;2.29;-0.77;-3.23;0.28;-0.85
25;0.08;1.49;0.59;-3.70;0.37;-1.01
26;-0.47;0.33;2.08;-4.09;0.42;-1.16
27;-1.09;-0.49;3.38;-4.42;0.50;-1.27
28;-1.33;-1.43;5.00;-4.72;0.75;-1.38
29;-1.59;-2.43;6.58;-4.93;1.04;-1.50
30;-1.99;-3.72;7.86;-5.03;1.30;-1.65
31;-2.76;-4.83;8.34;-5.06;1.29;-1.80
32;-3.85;-5.45;8.29;-5.12;1.10;-1.89
33;-4.93;-4.80;10.09;-5.25;1.24;-1.93
34;-6.43;-6.46;12.97;-5.24;1.80;-1.91
35;-8.88;-6.78;15.60;-4.96;2.07;-1.82
36;-9.06;-6.98;17.37;-4.51;2.17;-1.69
37;-10.34;-5.94;18.06;-3.99;2.24;-1.55
38;-10.30;-5.18;19.01;-3.55;1.62;-1.37
39;-12.05;-4.70;20.79;-3.07;1.42;-1.09
40;-13.39;-4.46;22.90;-2.45;0.73;-0.71
41;-13.05;-4.03;23.83;-1.75;0.20;-0.30
42;-11.90;-3.15;23.80;-1.00;-0.13;0.06
43;-10.87;-2.73;24.22;-0.31;-0.11;0.31
44;-10.46;-3.25;24.61;0.42;-0.12;0.53
45;-9.93;-3.63;24.62;1.18;-0.29;0.71
46;-9.70;-3.63;24.12;1.90;-0.62;0.87
47;-9.84;-3.55;23.77;2.57;-0.95;1.01
48;-10.64;-4.62;23.42;3.24;-1.22;1.20
49;-10.55;-5.96;22.55;3.92;-1.34;1.43
50;-9.92;-6.69;20.62;4.55;-1.28;1.66
51;-8.75;-6.75;18.48;5.04;-1.07;1.85
52;-7.22;-7.35;16.18;5.39;-1.46;1.94
53;-5.80;-7.49;13.91;5.64;-1.69;1.94
54;-4.60;-7.47;10.68;5.81;-1.67;1.86
55;-3.29;-6.23;7.45;5.86;-1.44;1.76
56;-2.52;-4.69;4.47;5.71;-1.23;1.64
57;-2.07;-3.29;2.45;5.40;-1.12;1.52
58;-1.82;-2.55;1.08;5.02;-1.11;1.39
59;-1.62;-1.51;-0.19;4.62;-1.19;1.27
60;-1.27;-0.31;-1.35;4.21;-1.00;1.17
61;-1.07;0.68;-2.98;3.75;-0.74;1.09
62;-0.61;1.67;-4.59;3.24;-0.56;1.01
63;0.13;2.36;-5.96;2.67;-0.36;0.92
64;0.83;3.07;-7.13;2.04;-0.16;0.80
65;1.40;3.51;-7.89;1.36;-0.10;0.65
66;1.84;3.62;-8.50;0.67;-0.13;0.47
67;2.19;3.77;-8.93;-0.04;-0.17;0.29
68;2.44;3.68;-8.68;-0.78;-0.14;0.09
69;2.64;3.30;-7.79;-1.50;-0.12;-0.14
70;2.81;2.83;-6.22;-2.17;-0.09;-0.39
71;2.70;2.04;-4.49;-2.77;-0.05;-0.66
72;2.57;1.02;-3.24;-3.29;-0.01;-0.93
73;2.37;0.21;-2.45;-3.77;0.11;-1.20
74;1.77;-0.85;-1.75;-4.27;0.37;-1.50
75;0.91;-2.18;-0.53;-4.78;0.57;-1.78
76;-0.08;-3.54;1.47;-5.24;0.83;-2.05
77;-1.49;-4.99;3.75;-5.59;1.05;-2.27
78;-2.76;-6.93;5.90;-5.81;1.20;-2.42
79;-3.91;-8.76;7.05;-5.88;1.28;-2.50
80;-5.32;-9.38;7.64;-5.89;1.24;-2.56
81;-6.19;-8.62;9.59;-5.94;1.61;-2.59
82;-8.22;-10.06;12.02;-5.88;2.31;-2.55
83;-11.38;-9.93;15.14;-5.65;1.95;-2.40
84;-13.73;-9.13;19.93;-5.21;1.24;-2.04
85;-15.24;-8.23;23.85;-4.50;0.53;-1.53
86;-15.32;-7.46;26.15;-3.57;0.37;-0.94
87;-14.32;-5.57;26.50;-2.58;0.31;-0.39
88;-12.03;-4.65;25.35;-1.69;0.28;0.03
89;-9.42;-4.46;23.49;-0.95;0.11;0.29
90;-7.18;-4.26;21.58;-0.37;-0.24;0.37
91;-5.48;-4.07;20.15;0.08;-0.31;0.32
92;-5.21;-3.49;19.29;0.45;-0.29;0.19
93;-5.96;-3.28;19.45;0.78;-0.25;0.10
94;-7.68;-3.28;20.38;1.15;-0.40;0.11
95;-9.34;-3.37;21.76;1.62;-0.68;0.25
96;-10.59;-4.01;22.59;2.21;-0.91;0.49
97;-11.03;-4.59;22.57;2.88;-0.96;0.79
98;-11.02;-5.49;21.27;3.53;-0.90;1.13
99;-10.35;-5.91;19.93;4.04;-1.01;1.41
100;-9.49;-6.70;19.00;4.50;-1.13;1.64
101;-8.16;-7.36;18.24;4.92;-1.33;1.82
102;-7.25;-8.95;16.38;5.31;-1.60;1.89
103;-5.81;-8.42;13.94;5.63;-1.65;1.89
104;-4.52;-7.33;11.52;5.80;-1.41;1.82
105;-3.76;-6.62;9.18;5.82;-1.46;1.69
106;-3.03;-6.19;6.96;5.76;-1.68;1.53
107;-2.79;-5.13;4.30;5.65;-1.78;1.36
108;-2.41;-3.72;1.83;5.44;-1.72;1.20
109;-2.23;-2.52;-0.78;5.11;-1.36;1.11
110;-2.14;-0.89;-3.56;4.64;-1.01;1.08
111;-1.84;0.60;-5.87;4.01;-0.78;1.07
112;-1.43;1.88;-7.56;3.26;-0.64;1.07
113;-0.69;2.54;-8.22;2.47;-0.63;1.04
114;0.14;2.90;-8.27;1.72;-0.55;0.98
115;1.05;3.00;-7.86;1.04;-0.31;0.87
116;1.87;3.08;-7.44;0.41;-0.01;0.72
117;2.46;3.11;-6.66;-0.20;0.01;0.52
118;2.99;2.90;-5.37;-0.77;-0.01;0.29
119;3.15;2.53;-4.10;-1.26;0.04;0.05
